44,177,208
180,386,394
355,405,415
120,235,261
183,232,266
176,201,231
16,112,356
125,323,330
73,120,188
5,310,395
331,366,400
9,37,81
289,368,382
116,259,398
21,296,405
235,349,385
259,312,357
115,250,301
59,177,343
105,169,309
341,398,408
63,78,152
222,272,368
17,98,102
59,134,186
47,192,253
174,254,280
71,173,326
92,363,390
98,101,123
107,162,322
242,306,333
26,206,237
6,167,226
3,32,261
8,30,413
359,404,415
5,336,383
387,405,416
175,233,311
168,279,289
314,365,370
226,280,390
292,388,428
107,155,276
57,91,96
194,321,409
260,323,408
27,181,338
215,284,346
218,401,423
83,97,153
313,421,428
175,384,389
186,291,292
74,158,334
175,182,407
51,228,236
2,75,104
236,353,388
178,240,241
147,373,397
228,278,395
13,33,344
277,306,329
242,243,355
293,375,383
110,146,305
82,175,403
24,349,351
246,268,381
99,129,187
94,261,339
210,278,329
65,135,219
160,298,358
145,147,173
36,354,370
209,210,214
212,234,259
125,150,314
142,195,260
105,150,195
13,338,351
189,225,256
68,102,240
30,111,166
43,416,428
105,259,319
101,106,213
222,389,405
25,120,308
29,137,322
139,203,231
25,50,149
89,196,204
61,297,307
16,221,247
188,290,309
345,382,423
267,274,397
78,214,236
231,276,383
89,147,291
16,191,409
28,145,360
29,189,411
149,153,157
404,426,428
37,256,371
5,176,321
38,300,322
35,59,203
266,281,292
21,348,363
82,288,348
27,92,116
100,257,295
75,156,270
118,230,307
178,266,325
33,53,256
394,400,422
130,267,295
259,316,413
299,310,401
15,109,122
178,188,239
44,193,343
19,108,366
233,287,328
35,299,359
152,249,252
93,140,176
204,305,327
55,85,97
187,211,227
357,393,410
156,201,343
32,245,349
127,136,381
42,54,362
203,298,332
34,180,327
243,323,333
124,345,367
224,230,255
72,87,109
219,350,364
184,207,229
82,91,121
31,130,284
34,119,205
235,315,370
66,309,321
171,217,313
257,401,402
64,361,364
147,154,266
287,337,350
2,395,422
12,220,405
19,146,149
127,314,339
381,386,390
34,145,302
1,92,233
54,73,155
51,92,120
70,74,115
72,95,287
92,113,253
197,205,236
