52,90,384
196,334,437
59,83,91
262,400,450
330,572,576
300,332,366
265,278,369
78,197,217
27,71,298
19,336,393
225,493,504
444,488,509
153,239,284
74,271,301
95,215,230
81,172,473
164,507,567
97,111,283
118,167,281
518,528,565
129,417,431
507,522,546
292,321,408
36,534,546
3,107,406
47,527,548
221,279,353
305,532,533
93,383,518
157,197,198
93,104,162
52,141,369
2,44,212
34,236,589
3,389,495
31,55,56
463,500,579
228,571,578
100,130,235
79,120,163
289,370,386
240,274,341
55,389,472
288,294,349
6,35,63
2,98,113
132,273,338
313,457,533
258,293,563
54,105,124
311,345,533
109,244,349
5,50,230
4,158,221
97,319,432
114,175,435
224,393,396
106,581,586
92,166,507
81,157,580
199,313,443
36,173,333
255,395,465
23,129,187
304,557,561
56,96,121
234,277,483
32,75,127
454,513,568
54,108,355
176,206,327
12,61,68
81,170,261
291,377,461
85,196,418
76,134,217
298,347,348
314,472,566
113,210,299
462,495,512
42,101,123
138,301,397
5,26,180
146,584,592
334,409,563
26,156,365
282,561,580
49,285,307
184,207,219
281,368,487
378,451,551
144,416,475
25,261,455
312,384,530
421,438,526
105,140,150
42,160,404
112,113,155
34,319,458
42,52,174
47,309,569
93,278,432
95,160,280
225,431,455
71,84,290
245,322,325
377,395,428
423,426,428
66,84,167
120,278,370
437,458,572
0,65,245
214,574,584
14,357,409
48,96,529
69,130,340
7,38,206
65,156,334
119,418,449
188,569,574
94,415,449
193,325,425
225,252,491
444,489,526
427,459,541
64,74,195
31,209,274
260,310,436
98,118,182
98,430,477
122,198,362
80,256,294
62,190,233
86,175,265
67,126,245
350,351,530
195,356,488
368,580,586
27,99,436
87,135,227
14,139,156
27,128,506
186,272,328
50,411,510
314,485,494
169,192,464
57,136,257
100,309,344
16,36,101
515,520,524
145,238,405
127,298,339
306,321,547
25,408,470
28,53,278
157,583,584
280,438,539
45,75,98
202,262,399
259,420,514
90,162,328
105,187,222
457,474,477
40,132,184
273,385,501
116,538,573
130,204,518
183,320,560
70,551,565
43,85,340
22,166,192
308,369,430
443,524,556
172,462,538
359,435,453
47,103,171
29,257,509
341,464,465
58,85,415
75,124,221
62,370,528
17,26,153
182,266,381
88,409,555
90,342,391
70,205,447
231,379,567
73,314,329
588,589,590
244,452,531
198,223,402
207,241,525
169,511,517
570,575,593
63,190,361
203,208,360
30,284,484
179,447,487
160,521,542
54,128,543
101,214,356
51,92,195
85,89,122
49,97,137
19,95,158
273,323,535
275,403,573
11,253,361
378,439,521
172,208,579
179,219,387
91,214,257
108,186,251
384,417,523
250,351,478
549,560,573
233,243,259
162,198,200
154,166,201
27,220,262
56,461,478
13,183,430
301,425,432
100,417,505
145,316,479
87,529,560
307,364,388
279,407,411
2,44,517
239,367,373
17,32,205
35,131,395
313,396,441
13,194,508
163,476,503
275,558,566
166,393,458
540,555,590
253,330,457
181,370,424
231,258,269
146,317,382
255,347,411
142,268,490
365,428,587
47,258,296
46,227,532
51,79,156
5,299,326
5,476,523
153,573,577
218,284,430
10,133,237
111,195,582
212,218,391
409,542,550
200,241,525
53,232,309
26,71,502
76,86,104
493,520,552
453,587,591
39,74,229
72,455,484
354,533,542
39,407,443
327,383,461
506,588,590
102,108,449
251,517,531
71,287,392
93,115,192
29,401,431
363,402,497
289,500,538
210,494,537
277,358,501
51,567,571
121,371,470
11,306,436
394,485,491
7,132,490
35,255,405
122,496,504
199,503,523
235,385,416
231,318,436
16,70,204
294,319,559
315,467,480
108,488,560
34,270,467
104,186,238
319,333,469
32,291,475
337,363,473
14,202,250
118,445,462
103,142,146
165,172,244
21,366,422
336,566,567
83,165,293
211,373,484
149,169,170
526,564,577
372,443,501
62,82,438
208,397,496
121,348,376
317,525,581
155,310,380
133,242,282
356,407,424
39,43,82
508,571,592
270,362,363
256,321,456
162,193,264
77,313,391
283,293,418
164,173,176
526,566,585
202,382,434
217,352,537
541,570,579
22,341,427
44,87,130
223,296,302
291,385,522
82,190,330
164,432,515
67,272,289
365,398,404
180,254,376
73,134,408
367,503,566
24,88,241
225,344,406
129,288,374
53,152,478
246,466,487
136,365,410
42,157,241
188,206,477
33,198,359
351,446,536
109,351,414
14,321,545
199,324,336
139,351,452
26,535,545
247,451,514
369,451,475
218,441,492
278,367,452
111,123,232
7,199,300
171,249,292
442,494,504
36,42,384
60,124,138
410,466,495
105,128,191
423,425,582
349,380,449
429,543,562
175,373,522
208,265,485
189,480,548
248,310,562
40,272,333
49,189,424
92,195,354
240,255,394
440,460,492
205,238,444
149,556,563
330,442,524
61,224,307
138,152,258
189,291,310
243,250,267
210,216,217
119,171,181
12,21,155
486,572,577
162,418,419
85,179,354
77,242,387
267,381,399
187,454,464
65,119,158
329,392,393
286,293,511
9,16,322
1,440,450
203,338,568
33,220,343
6,20,173
86,178,237
74,135,474
371,492,530
361,422,456
54,191,549
13,22,80
236,277,444
18,127,355
132,499,552
12,345,512
43,144,440
273,414,464
88,222,551
326,587,592
194,302,418
117,481,489
260,394,494
194,326,350
171,183,310
103,431,585
134,160,262
156,529,535
89,312,398
35,113,232
124,564,590
57,254,512
148,187,201
86,367,375
270,282,514
83,283,364
30,108,213
378,519,586
133,148,312
404,500,534
92,123,347
43,140,368
72,227,287
111,153,224
176,442,510
143,301,381
83,273,527
129,350,359
281,305,317
47,64,137
242,316,519
325,396,468
454,547,558
181,207,589
21,240,337
79,267,376
453,481,503
283,302,443
59,454,462
123,129,552
66,539,561
59,506,589
8,272,473
363,412,563
55,243,425
69,174,220
29,127,135
92,180,286
69,589,591
100,422,485
90,277,285
491,536,546
166,302,321
63,152,484
39,126,470
177,402,403
126,230,441
269,281,466
8,193,357
70,228,317
429,451,515
102,209,389
200,243,259
112,456,470
140,261,504
177,376,395
237,513,516
1,115,181
219,403,486
562,585,586
48,375,533
197,339,347
307,373,446
106,311,549
324,473,510
20,99,267
268,433,532
32,299,388
10,152,221
399,499,527
249,303,428
106,134,147
65,248,391
469,472,497
308,386,421
325,570,583
176,397,534
318,534,578
87,147,196
41,111,317
114,408,449
279,395,547
174,201,328
84,223,482
143,233,411
229,509,516
30,60,493
543,556,574
99,290,478
459,521,544
96,352,402
361,379,537
174,380,448
61,184,285
206,399,425
60,204,521
453,458,459
0,60,222
37,394,416
69,432,467
2,384,439
168,531,541
538,551,564
378,505,540
38,434,445
3,25,147
128,164,456
137,286,329
138,271,496
550,576,581
303,309,344
139,254,409
7,147,436
414,518,547
355,358,455
46,175,297
102,131,393
76,194,199
211,244,392
6,386,426
52,63,447
182,283,301
46,136,534
188,448,531
191,305,474
357,412,433
375,429,471
224,260,556
1,148,320
209,223,356
327,476,554
107,150,388
56,398,493
29,96,167
50,141,185
229,244,438
15,37,245
159,169,404
545,569,581
161,290,295
158,255,314
58,66,177
295,568,578
15,102,239
233,457,502
240,355,367
99,203,253
263,337,569
66,169,400
297,506,544
247,314,338
16,260,506
10,72,268
10,112,186
324,498,558
171,309,414
117,246,289
135,497,539
344,516,532
141,192,299
115,492,513
54,139,168
346,366,541
86,335,346
41,228,488
48,290,368
91,505,543
3,235,498
214,381,459
131,419,523
322,336,373
223,501,503
3,300,529
270,368,517
203,245,297
304,360,398
125,185,292
40,334,372
220,331,388
213,364,528
0,290,374
260,535,539
266,339,478
226,279,340
62,114,354
271,525,543
247,413,509
50,483,572
33,374,500
163,424,571
1,189,536
93,510,570
210,337,450
72,434,439
481,570,581
452,554,575
69,157,259
33,40,178
266,335,542
154,178,392
406,423,484
295,340,341
9,137,546
154,211,295
421,468,517
68,102,246
121,527,552
320,366,372
6,396,401
149,228,359
242,545,551
136,178,508
78,482,584
261,550,575
564,582,585
376,426,481
16,401,514
127,158,271
124,247,311
232,360,438
216,542,544
61,78,312
197,553,565
57,469,565
271,350,497
385,490,524
46,328,466
31,94,329
155,202,234
151,204,557
82,138,180
142,185,308
45,88,226
5,8,315
74,125,178
51,206,360
352,465,522
78,117,410
12,463,486
17,24,250
420,441,579
142,372,375
289,419,519
209,421,574
130,181,381
150,275,306
237,258,577
59,293,347
287,345,537
49,249,253
41,263,345
49,267,536
73,331,377
182,304,501
216,319,320
159,161,447
437,528,545
73,294,346
203,428,459
23,213,493
389,525,558
107,148,160
126,303,460
200,378,471
39,540,575
417,465,498
18,225,565
107,320,350
251,520,562
109,167,252
19,250,282
91,248,348
45,315,324
143,477,520
188,426,510
12,78,497
123,328,364
265,316,353
13,109,159
19,147,268
196,318,362
423,530,587
0,23,128
286,563,576
87,464,489
18,144,145
62,236,248
352,383,386
23,53,155
119,358,518
219,406,462
230,288,377
67,247,264
286,397,398
254,296,329
101,103,201
274,401,476
104,243,300
73,190,212
55,79,380
4,132,335
463,512,579
577,583,593
95,122,202
24,471,516
322,333,523
236,460,494
15,44,419
65,165,252
6,22,117
15,41,76
75,174,182
544,557,569
31,416,468
118,420,473
476,480,515
61,348,371
8,257,591
29,264,585
221,332,507
94,97,151
80,326,413
435,472,576
59,246,405
326,391,433
305,483,498
21,25,104
471,548,573
397,444,477
53,355,387
231,548,555
481,580,593
38,143,161
265,382,490
125,511,553
106,318,394
213,214,382
294,364,400
233,486,499
141,177,193
37,58,357
125,211,423
